#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:firsthalf" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:firsthalf" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:firsthalf">
#                <taxonset id="TaxonSet.firsthalf" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1-449" id="firsthalf" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:firsthalf" lower="0.0" name="x" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.01" lower="0.0" name="beta" upper="0.0">4.0</parameter>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:firsthalf" spec="beast.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:firsthalf" lower="0" spec="beast.core.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:firsthalf" modelIndicator="@BMT_ModelIndicator.s:firsthalf" spec="beast.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:firsthalf" lower="0.01" name="rates" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:firsthalf" spec="beast.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:firsthalf" spec="beast.core.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:firsthalf" name="frequencies">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:firsthalf" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:firsthalfx" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:firsthalf" name="distribution" x="@BMT_frequencies.s:firsthalf">
#            <distr id="Dirichlet.0" spec="beast.math.distributions.Dirichlet">
#                <parameter dimension="4" id="RealParameter.02" lower="0.0" name="alpha" upper="0.0">1.0 1.0 1.0 1.0</parameter>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:firsthalf" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.03" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:firsthalf" name="distribution" x="@birthRate.t:firsthalf">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@firsthalf" id="treeLikelihood.firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:firsthalf" hasInvariantSites="@hasInvariableSites.s:firsthalf" id="BEASTModelTest.s:firsthalf" proportionInvariant="@BMT_ProportionInvariable.s:firsthalf" shape="@BMT_gammaShape.s:firsthalf" spec="beast.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:firsthalf">
#                <parameter estimate="false" id="BMT_mutationRate.s:firsthalf" name="mutationRate">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:firsthalf" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:firsthalf" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:firsthalf" id="treeLikelihood.secondhalf" siteModel="@BEASTModelTest.s:firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <data data="@Primates" filter="450-898" id="secondhalf" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.firsthalf	treeLikelihood.secondhalf	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_Rates.1	BMT_Rates.2	BMT_Rates.3	BMT_Rates.4	BMT_Rates.5	BMT_Rates.6	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
1287000	-5718.415304122015	-5718.962449112869	0.5471449908533428	-2899.9186843419093	-2819.043764770959	0.6017161545534676	1.874829393586575	5.41307352652192	0.2717409417378835	2.597560828618885	0.20122809258818852	0.20122809258818852	2.597560828618885	0.13068121584797093	123324	19	0.2717409417378835	2.597560828618885	0.20122809258818852	0.13068121584797093	0.031136051701021288	0.06437198092261742	0.4184783154496749	0.032138956231723054	1	0	0.0	0.4184783154496749	0	0.35287484281930265	0.3108369464892535	0.08454818353599515	0.2517400271554485
1288000	-5717.5189287923995	-5719.858894260847	2.3399654684469513	-2899.05130965535	-2820.8075846054967	0.5909745211420367	3.4434091448366866	3.7236266324410328	0.27171418008020876	2.5358759506311537	0.21884463955249528	0.21884463955249528	2.5358759506311537	0.21884463955249528	123323	18	0.27171418008020876	2.5358759506311537	0.21884463955249528	0.27189374380186454	0.031136051701021288	0.06437198092261742	0.3304791810223135	0.032138956231723054	1	0	0.0	0.3304791810223135	0	0.35287484281930265	0.3108369464892535	0.08454818353599515	0.2517400271554485
1289000	-5721.031767592868	-5722.049707078072	1.0179394852043198	-2894.624939157079	-2827.424767920993	0.6892044743124207	1.8860806575581694	3.2606774646684977	0.23583356227804106	2.528332875443919	0.23583356227804106	0.23583356227804106	2.528332875443919	0.23583356227804106	121121	1	0.23583356227804106	2.528332875443919	0.1324756303225304	0.27189374380186454	0.031136051701021288	0.06437198092261742	0.35274564123492697	0.032138956231723054	1	0	0.0	0.35274564123492697	0	0.35287484281930265	0.3108369464892535	0.08454818353599515	0.2517400271554485
1290000	-5723.02083849253	-5724.093202068863	1.0723635763335748	-2897.5059570861554	-2826.5872449827075	0.6592224514468495	1.9042009857841258	4.496089114492788	0.23583356227804106	2.528332875443919	0.23583356227804106	0.23583356227804106	2.528332875443919	0.23583356227804106	121121	1	0.23583356227804106	2.528332875443919	0.1324756303225304	0.27189374380186454	0.031136051701021288	0.06437198092261742	0.3164418783316284	0.032138956231723054	1	0	0.0	0.3164418783316284	0	0.35287484281930265	0.3108369464892535	0.08454818353599515	0.2517400271554485
1291000	-5718.937766697634	-5720.617387609951	1.6796209123170809	-2896.6106815680027	-2824.0067060419483	0.6222268455672536	2.511458321767632	3.1978647134474363	0.23583356227804106	2.528332875443919	0.23583356227804106	0.23583356227804106	2.528332875443919	0.23583356227804106	121121	1	0.23583356227804106	2.528332875443919	0.18735383608463774	0.27189374380186454	0.031136051701021288	0.06437198092261742	0.3164418783316284	0.032138956231723054	1	0	0.0	0.3164418783316284	0	0.35287484281930265	0.3108369464892535	0.08842600083462289	0.24786220985682078
1292000	-5722.846595138645	-5723.971644829295	1.1250496906499445	-2896.9127401359115	-2827.0589046933837	0.64636816323774	1.9676856796796063	4.5909498107111695	0.22807549033915303	2.543849019321695	0.22807549033915303	0.22807549033915303	2.543849019321695	0.22807549033915303	121121	1	0.22807549033915303	2.543849019321695	0.16126105351702075	0.27189374380186454	0.031136051701021288	0.06437198092261742	0.32915204553754135	0.032138956231723054	1	0	0.0	0.32915204553754135	0	0.3437525792521913	0.3199592100563648	0.08842600083462289	0.24786220985682078
1293000	-5718.556153637102	-5719.706669987077	1.150516349973788	-2895.3255829330974	-2824.381087053979	0.6655733677011592	2.17896824591785	3.4598889211265216	0.22132574958884962	2.5957462426409346	0.22132574958884962	0.22132574958884962	2.5957462426409346	0.14453026595158444	121123	2	0.22132574958884962	2.5957462426409346	0.14453026595158444	0.16800628001073464	0.031136051701021288	0.06437198092261742	0.3577183872157765	0.032138956231723054	1	0	0.0	0.3577183872157765	0	0.3437525792521913	0.32616316637288123	0.08842600083462289	0.24165825354030435
1294000	-5724.556264524385	-5722.911057750966	-1.6452067734189875	-2892.4743462793094	-2830.436711471657	0.7166838148483702	1.2587548879395363	2.7550503854570016	0.20212687867953333	3.046374053592737	0.20212687867953333	0.20212687867953333	2.145118431689132	0.20212687867953333	121131	3	0.20212687867953333	3.046374053592737	2.145118431689132	0.14453026595158444	0.031136051701021288	0.06437198092261742	0.3101834980322711	0.032138956231723054	1	0	0.0	0.3101834980322711	0	0.34406072383133546	0.32132601493825624	0.08251512523430314	0.252098135996105
1295000	-5724.889851655643	-5723.2882028231525	-1.6016488324906544	-2894.3134807456286	-2828.9747220775234	0.6464597835366875	1.335308692563431	4.601085642356229	0.23366532978912435	2.9166930571070124	0.23366532978912435	0.23366532978912435	2.1486456237364924	0.23366532978912435	121131	3	0.23366532978912435	2.9166930571070124	2.1486456237364924	0.14453026595158444	0.031136051701021288	0.06437198092261742	0.3563146707479685	0.032138956231723054	1	0	0.0	0.3563146707479685	0	0.34406072383133546	0.3348380312323703	0.06900310894018907	0.252098135996105
1296000	-5722.8457983140315	-5722.925679593883	0.07988127985137233	-2894.2724688899193	-2828.6532107039634	0.6168763265399154	3.248345530353074	3.474683056512892	0.2405510286927544	2.684167814218269	0.22204507392317055	0.2405510286927544	2.3721340257802996	0.2405510286927544	123141	14	0.2405510286927544	2.684167814218269	0.22204507392317055	2.3721340257802996	0.15621435464820216	0.06437198092261742	0.3563146707479685	0.032138956231723054	1	0	0.0	0.3563146707479685	0	0.32865630062125545	0.3348380312323703	0.08440753215026908	0.252098135996105
1297000	-5726.699734580778	-5726.826921715185	0.12718713440690416	-2898.1228643290583	-2828.704057386127	0.5996983561524362	3.212271122135247	3.2706876880701863	0.3024795475036128	2.5662067256028758	0.3024795475036128	0.3024795475036128	2.4265564229020944	0.09979820898419471	121134	4	0.3024795475036128	2.5662067256028758	2.4265564229020944	0.09979820898419471	0.15621435464820216	0.06437198092261742	0.3563146707479685	0.032138956231723054	1	0	0.0	0.3563146707479685	0	0.32865630062125545	0.34612685791610376	0.08440753215026908	0.24080930931237154
1298000	-5722.843530632579	-5723.283946468621	0.44041583604250584	-2893.440091380414	-2829.8438550882074	0.5608028527516967	3.5857394396145557	4.007366967403533	0.2724773858383247	2.487758276686001	0.2724773858383247	0.2724773858383247	2.505004871818969	0.1898046939800589	121134	4	0.2724773858383247	2.487758276686001	2.505004871818969	0.1898046939800589	0.09979820898419471	0.06437198092261742	0.3563146707479685	0.032138956231723054	1	0	0.0	0.3563146707479685	0	0.32865630062125545	0.34612685791610376	0.08440753215026908	0.24080930931237154
1299000	-5721.651406872558	-5721.18862856518	-0.46277830737851106	-2891.116310965252	-2830.072317599928	0.5932495533158441	2.8908749385143824	3.325991546334709	0.2654543718064926	2.650601349856444	0.23487700323714006	0.10918540004381777	2.505004871818969	0.23487700323714006	123453	28	0.2654543718064926	2.650601349856444	0.23487700323714006	0.10918540004381777	2.505004871818969	0.06437198092261742	0.3563146707479685	0.032138956231723054	1	0	0.0	0.3563146707479685	0	0.32865630062125545	0.34612685791610376	0.08440753215026908	0.24080930931237154
1300000	-5721.355560617678	-5720.041591932328	-1.313968685349918	-2892.716553959354	-2827.3250379729734	0.6361749360235898	1.9680517106208284	2.9721283480683316	0.2654543718064926	3.095575630244316	0.18905870313543288	0.18905870313543288	2.233272150460051	0.02758044121827774	123345	22	0.2654543718064926	3.095575630244316	0.18905870313543288	2.233272150460051	0.02758044121827774	0.06437198092261742	0.3563146707479685	0.032138956231723054	1	0	0.0	0.3563146707479685	0	0.32865630062125545	0.34612685791610376	0.08440753215026908	0.24080930931237154
1301000	-5721.656962729092	-5720.771354733838	-0.8856079952542146	-2897.1492037695025	-2823.6221509643356	0.6399729160074917	2.574638226484507	3.4398226086957937	0.26313428493940827	2.7984213300272263	0.3404921963918095	0.09540916378037811	2.407133861080802	0.09540916378037811	123454	29	0.26313428493940827	2.7984213300272263	0.3404921963918095	0.09540916378037811	2.407133861080802	0.02758044121827774	0.3563146707479685	0.032138956231723054	1	0	0.0	0.3563146707479685	0	0.356482337962804	0.3183008205745552	0.08440753215026908	0.24080930931237154
1302000	-5715.613276179435	-5717.5261561027255	1.9128799232902387	-2895.244160913022	-2822.281995189704	0.544659918419794	3.298479099078021	3.0752588938189964	0.27955911202844236	2.5758515363281216	0.2858745088748596	0.14143165322022877	2.5758515363281216	0.14143165322022877	123424	25	0.27955911202844236	2.5758515363281216	0.2858745088748596	0.14143165322022877	2.407133861080802	0.02758044121827774	0.38130420960191846	0.032138956231723054	1	0	0.0	0.38130420960191846	0	0.356482337962804	0.3183008205745552	0.08440753215026908	0.24080930931237154
1303000	-5722.707784898318	-5722.3143529489535	-0.39343194936458376	-2897.6056257446235	-2824.7087272043304	0.7187228899858019	0.6515917207319957	4.599118912275923	0.20534313039616092	2.5911621948774988	0.2016462190565223	0.20534313039616092	2.5911621948774988	0.20534313039616092	123121	11	0.20534313039616092	2.5911621948774988	0.2016462190565223	0.18545396910939577	2.407133861080802	0.02758044121827774	0.3348711944156318	0.032138956231723054	1	0	0.0	0.3348711944156318	0	0.356482337962804	0.3183008205745552	0.08440753215026908	0.24080930931237154
1304000	-5715.6511494247725	-5718.004129585219	2.3529801604460863	-2893.6469547394636	-2824.3571748457553	0.5727714812805784	3.4343770284619515	3.354451481185987	0.2442052300981754	2.5643322072604198	0.19146256264140638	0.19146256264140638	2.5643322072604198	0.2442052300981754	123321	17	0.2442052300981754	2.5643322072604198	0.19146256264140638	0.18545396910939577	2.407133861080802	0.02758044121827774	0.35262064748793326	0.032138956231723054	1	0	0.0	0.35262064748793326	0	0.356482337962804	0.3183008205745552	0.08440753215026908	0.24080930931237154
1305000	-5719.0150547684	-5717.480611156541	-1.5344436118588547	-2893.664157012033	-2823.816454144508	0.7130961091146572	1.6182767804036464	3.4094602352755223	0.23977473553404366	2.9640337104434686	0.1688358972564179	0.1688358972564179	2.2187450239756115	0.23977473553404366	123341	20	0.23977473553404366	2.9640337104434686	0.1688358972564179	2.2187450239756115	2.407133861080802	0.02758044121827774	0.35262064748793326	0.032138956231723054	1	0	0.0	0.35262064748793326	0	0.356482337962804	0.3183008205745552	0.08440753215026908	0.24080930931237154
1306000	-5718.9669109515735	-5717.909860694722	-1.0570502568512694	-2893.4242195924217	-2824.4856411023	0.6957232904417766	1.0738293207716447	4.169305660757273	0.28363205619524645	2.868578497081627	0.182151301227626	0.06377580642169657	2.4059449242009667	0.19591741487284087	123456	30	0.28363205619524645	2.868578497081627	0.182151301227626	0.06377580642169657	2.4059449242009667	0.19591741487284087	0.35262064748793326	0.0030681272447161956	1	1	0.0030681272447161956	0.35262064748793326	0	0.356482337962804	0.3183008205745552	0.08440753215026908	0.24080930931237154
1307000	-5723.928418165255	-5723.03066189862	-0.8977562666346035	-2894.6803571316805	-2828.3503047669396	0.5983990809302435	2.247977033094636	4.286870314828455	0.23473413389746575	3.044711394863139	0.23473413389746575	0.2078339578065011	2.043252245637966	0.23473413389746575	121341	8	0.23473413389746575	3.044711394863139	0.2078339578065011	2.043252245637966	0.19591741487284087	0.19591741487284087	0.35262064748793326	0.0014027983999784503	1	0	0.0	0.35262064748793326	0	0.3413345058555078	0.3334486526818514	0.08440753215026908	0.24080930931237154
1308000	-5720.1619246005785	-5719.181984493427	-0.9799401071512045	-2893.3787780726516	-2825.803206420776	0.6416259526637385	2.3434394749459444	2.87058951781854	0.27411808799873894	3.068410186550538	0.16626862132717682	0.1210039428171808	2.0960810733076296	0.27411808799873894	123451	27	0.27411808799873894	3.068410186550538	0.16626862132717682	0.1210039428171808	2.0960810733076296	0.19591741487284087	0.38203728024784883	0.0014027983999784503	1	0	0.0	0.38203728024784883	0	0.3413345058555078	0.3334486526818514	0.08440753215026908	0.24080930931237154
1309000	-5724.869274329535	-5722.457791128213	-2.4114832013216816	-2895.702216563912	-2826.7555745643012	0.6359167972431774	0.8818112222439765	1.9984335001663467	0.20742326373415124	3.1767926967177726	0.2109438840615025	0.10414128839160024	2.0932756033608255	0.20742326373415124	123451	27	0.20742326373415124	3.1767926967177726	0.2109438840615025	0.10414128839160024	2.0932756033608255	0.1517212166128039	0.35416049121010323	0.0014027983999784503	1	0	0.0	0.35416049121010323	0	0.3413345058555078	0.31824990709132034	0.08440753215026908	0.2560080549029026
1310000	-5728.141049123294	-5728.420322633701	0.27927351040775644	-2893.5754302028345	-2834.8448924308673	0.6781976655435463	1.4826676829353822	3.0219219471319203	0.23560472996739168	2.6350341500392993	0.2109438840615025	0.04777835592511935	2.6350341500392993	0.23560472996739168	123421	23	0.23560472996739168	2.6350341500392993	0.2109438840615025	0.04777835592511935	2.178581360049005	0.1517212166128039	0.38953886121384484	0.0014027983999784503	1	0	0.0	0.38953886121384484	0	0.3413345058555078	0.31824990709132034	0.08440753215026908	0.2560080549029026
1311000	-5723.943646682587	-5722.562293920244	-1.3813527623433834	-2895.019969885585	-2827.5423240346586	0.6536101273384786	1.9351345504768682	3.2448643545202436	0.2208798553590413	2.9661855899659515	0.2208798553590413	0.1169598874372548	2.248954589577928	0.22614022230078654	121345	10	0.2208798553590413	2.9661855899659515	0.1169598874372548	2.248954589577928	0.22614022230078654	0.18120100746901724	0.34842736795368306	0.0014027983999784503	1	0	0.0	0.34842736795368306	0	0.3413345058555078	0.31824990709132034	0.08440753215026908	0.2560080549029026
1312000	-5720.165817940221	-5720.529306583	0.3634886427785895	-2898.9251399813616	-2821.6041666016386	0.6370385797676816	1.4136406029605864	4.933740735100124	0.2208798553590413	2.60757008977194	0.2208798553590413	0.17155005486902067	2.60757008977194	0.17155005486902067	121323	6	0.2208798553590413	2.60757008977194	0.17155005486902067	2.248954589577928	0.16768007129390988	0.18120100746901724	0.34842736795368306	0.0014027983999784503	1	0	0.0	0.34842736795368306	0	0.3413345058555078	0.31824990709132034	0.08440753215026908	0.2560080549029026
1313000	-5718.688587375825	-5719.124026508973	0.4354391331480167	-2895.4480725635963	-2823.675953945376	0.6708704383867673	1.5060853861222787	3.7426718446602223	0.2205748655746045	2.607875079556377	0.2205748655746045	0.17155005486902067	2.607875079556377	0.17155005486902067	121323	6	0.2205748655746045	2.607875079556377	0.17155005486902067	0.17155005486902067	0.16768007129390988	0.18120100746901724	0.3691128022168122	0.0014027983999784503	1	0	0.0	0.3691128022168122	0	0.34154759906508	0.31824990709132034	0.08419443894069686	0.2560080549029026
1314000	-5726.183059559601	-5723.452539795358	-2.7305197642437555	-2900.4448367201794	-2823.007703075178	0.7760815623788628	-1.8557050852020822	5.723674237390458	0.19697377818111314	2.606052443637776	0.19697377818111314	0.19697377818111314	2.606052443637776	0.19697377818111314	121121	1	0.19697377818111314	2.606052443637776	0.2516860566260426	0.09725636147432819	0.16768007129390988	0.18120100746901724	0.3691128022168122	0.0014027983999784503	1	0	0.0	0.3691128022168122	0	0.34154759906508	0.31824990709132034	0.08419443894069686	0.2560080549029026
1315000	-5727.108352684816	-5726.635789877186	-0.4725628076304162	-2898.305911212994	-2828.329878664192	0.6701212467664237	0.5781463794830843	4.799991997634122	0.26975620981458437	2.692661867134401	0.11497335197220637	0.11497335197220637	2.692661867134401	0.11497335197220637	123323	18	0.26975620981458437	2.692661867134401	0.11497335197220637	0.09725636147432819	0.16768007129390988	0.18120100746901724	0.3250980676132077	0.0014027983999784503	1	0	0.0	0.3250980676132077	0	0.34154759906508	0.31824990709132034	0.08419443894069686	0.2560080549029026
1316000	-5723.542273638367	-5721.897815386477	-1.6444582518901503	-2898.0884578877467	-2823.8093574987306	0.6946568450586661	1.7427856509879378	3.300183864233183	0.26975620981458437	2.6135843278386957	0.20657215401679774	0.10747572185735949	2.771739406430106	0.030872180042461894	123456	30	0.26975620981458437	2.6135843278386957	0.20657215401679774	0.10747572185735949	2.771739406430106	0.030872180042461894	0.2993502468034049	0.0014027983999784503	1	0	0.0	0.2993502468034049	0	0.35323199462841265	0.31824990709132034	0.08419443894069686	0.24432365933956995
1317000	-5722.062559670328	-5721.001259887911	-1.0612997824167478	-2895.197165365248	-2825.8040945226626	0.6759588323468662	2.0182034279013097	3.9216931780316964	0.23816418191569105	2.572222332668017	0.23816418191569105	0.06917395094991069	2.8131014016007847	0.06917395094991069	121343	9	0.23816418191569105	2.572222332668017	0.06917395094991069	2.8131014016007847	0.030872180042461894	0.030872180042461894	0.2993502468034049	0.0014027983999784503	1	0	0.0	0.2993502468034049	0	0.35323199462841265	0.31824990709132034	0.08419443894069686	0.24432365933956995
1318000	-5720.550786738905	-5720.322039080736	-0.22874765816883053	-2895.7638903293514	-2824.5581487513855	0.6050859298596712	0.8741527365037451	1.8438007656011395	0.32060514873190576	2.6306449056107954	0.13936834668216946	0.13936834668216946	2.6306449056107954	0.13936834668216946	123323	18	0.32060514873190576	2.6306449056107954	0.13936834668216946	0.13119091247351602	0.030872180042461894	0.030872180042461894	0.325031596851835	0.0014027983999784503	1	0	0.0	0.325031596851835	0	0.34551269076070457	0.3259692109590284	0.08419443894069686	0.24432365933956995
1319000	-5719.343531173223	-5720.255444647346	0.9119134741233397	-2895.001652156959	-2825.2537924903863	0.6654424988924875	2.3525889377435893	3.2659218952330646	0.26272469627717093	2.5943571099583704	0.2703549187203145	0.10335857889809313	2.5943571099583704	0.1748475861876857	123425	26	0.26272469627717093	2.5943571099583704	0.2703549187203145	0.10335857889809313	0.1748475861876857	0.030872180042461894	0.325031596851835	0.0014027983999784503	1	0	0.0	0.325031596851835	0	0.34551269076070457	0.3259692109590284	0.08419443894069686	0.24432365933956995
1320000	-5719.659056975181	-5717.152541125071	-2.506515850108839	-2894.5833149946475	-2822.569226130424	0.7118941964815085	0.6165209885645311	4.280623735649984	0.23737527247671808	2.7446613054943003	0.23737527247671808	0.13910308254288942	2.50238198446649	0.13910308254288942	121343	9	0.23737527247671808	2.7446613054943003	0.13910308254288942	2.50238198446649	2.50238198446649	0.030872180042461894	0.325031596851835	0.0014027983999784503	1	0	0.0	0.325031596851835	0	0.34551269076070457	0.3259692109590284	0.08419443894069686	0.24432365933956995
1321000	-5723.345815316152	-5720.722245042255	-2.6235702738963558	-2893.5778107193887	-2827.1444343228663	0.7213528509977761	0.46239069985436076	2.292732396935591	0.18486612421116266	2.8406614568295243	0.18486612421116266	0.18486612421116266	2.4746655620067792	0.1300746085302134	121134	4	0.18486612421116266	2.8406614568295243	2.4746655620067792	0.1300746085302134	0.1300746085302134	0.030872180042461894	0.325031596851835	0.0014027983999784503	1	0	0.0	0.325031596851835	0	0.34728134824427975	0.3259692109590284	0.08419443894069686	0.24255500185599477
1322000	-5717.881155334116	-5717.707923739487	-0.17323159462833998	-2891.872385225461	-2825.835538514026	0.5879770857563896	2.961234864826126	2.9587244806070414	0.25573593530892136	2.683411753745051	0.25573593530892136	0.16522540681516612	2.4746655620067792	0.16522540681516612	121343	9	0.25573593530892136	2.683411753745051	0.16522540681516612	2.4746655620067792	0.1300746085302134	0.030872180042461894	0.325031596851835	0.0014027983999784503	1	0	0.0	0.325031596851835	0	0.34728134824427975	0.3259692109590284	0.08419443894069686	0.24255500185599477
1323000	-5718.3708594197815	-5718.3220873722985	-0.04877204748325814	-2894.8871669295545	-2823.4349204427444	0.5942601098876718	3.284033525573629	3.305341415935826	0.2624515882891376	2.753059744057612	0.17160106265993746	0.2624515882891376	2.4153236927025796	0.13511232400160061	123145	16	0.2624515882891376	2.753059744057612	0.17160106265993746	2.4153236927025796	0.13511232400160061	0.030872180042461894	0.37216966349765296	0.0014027983999784503	1	0	0.0	0.37216966349765296	0	0.34728134824427975	0.3259692109590284	0.08419443894069686	0.24255500185599477
1324000	-5728.269201036504	-5726.166609654759	-2.1025913817444692	-2899.4768793453572	-2826.6897303094015	0.6645803316038434	1.4037881843959679	2.4181679895601778	0.20724415227768242	2.8298171111272756	0.13067974688461406	0.4338723567942972	2.2677068860315215	0.13067974688461406	123453	28	0.20724415227768242	2.8298171111272756	0.13067974688461406	0.4338723567942972	2.2677068860315215	0.030872180042461894	0.37216966349765296	0.0014027983999784503	1	0	0.0	0.37216966349765296	0	0.34728134824427975	0.3259692109590284	0.08419443894069686	0.24255500185599477
1325000	-5723.347297926475	-5721.567455656241	-1.7798422702344356	-2890.6532487935924	-2830.914206862648	0.6497117261896446	1.3949854619797124	4.949622002347647	0.24295279516350896	2.852246920861249	0.16177208824190642	0.16177208824190642	2.3383033123279247	0.24295279516350896	123341	20	0.24295279516350896	2.852246920861249	0.16177208824190642	2.3383033123279247	2.3383033123279247	0.030872180042461894	0.37216966349765296	0.0014027983999784503	1	0	0.0	0.37216966349765296	0	0.34728134824427975	0.3259692109590284	0.08419443894069686	0.24255500185599477
